side,entry_index,exit_index,entry_price,exit_price,stop_loss_price,take_profit_price,exit_reason,gross_return,leveraged_return,net_return
short,140598,140773,65807.609735,64491.457540,66465.685832,64491.457540,take_profit,20.000000,200.000000,199.200000
short,141709,141833,60996.686400,61606.653264,61606.653264,59776.752672,stop_loss,-10.000000,-100.000000,-100.800000
short,141915,142389,60965.841830,59746.524993,61575.500248,59746.524993,take_profit,20.000000,200.000000,199.200000
short,143392,143478,62338.864975,61092.087676,62962.253625,61092.087676,take_profit,20.000000,200.000000,199.200000
short,143489,143609,60683.643000,61290.479430,61290.479430,59469.970140,stop_loss,-10.000000,-100.000000,-100.800000
short,143697,144170,59180.914740,59772.723887,59772.723887,57997.296445,stop_loss,-10.000000,-100.000000,-100.800000
short,144374,144376,59147.391510,59738.865425,59738.865425,57964.443680,stop_loss,-10.000000,-100.000000,-100.800000
short,145257,145361,61232.878245,61845.207027,61845.207027,60008.220680,stop_loss,-10.000000,-100.000000,-100.800000
short,145560,145999,61286.421460,60060.693031,61899.285675,60060.693031,take_profit,20.000000,200.000000,199.200000
short,146024,146061,60715.047290,61322.197763,61322.197763,59500.746344,stop_loss,-10.000000,-100.000000,-100.800000
short,146330,146407,60739.225195,61346.617447,61346.617447,59524.440691,stop_loss,-10.000000,-100.000000,-100.800000
short,148078,148819,61351.328990,61964.842280,61964.842280,60124.302410,stop_loss,-10.000000,-100.000000,-100.800000
short,150637,150656,67145.420495,65802.512085,67816.874700,65802.512085,take_profit,20.000000,200.000000,199.200000
short,150675,150909,64898.314610,65547.297756,65547.297756,63600.348318,stop_loss,-10.000000,-100.000000,-100.800000
short,150989,151422,64964.661420,63665.368192,65614.308034,63665.368192,take_profit,20.000000,200.000000,199.200000
short,152605,152636,64579.024335,65224.814578,65224.814578,63287.443848,stop_loss,-10.000000,-100.000000,-100.800000
short,152856,152952,65889.298870,64571.512893,66548.191859,64571.512893,take_profit,20.000000,200.000000,199.200000
short,154035,154086,59953.798105,60553.336086,60553.336086,58754.722143,stop_loss,-10.000000,-100.000000,-100.800000
short,154168,154383,59986.861565,58787.124334,60586.730181,58787.124334,take_profit,20.000000,200.000000,199.200000
short,154432,154539,57831.109980,56674.487780,58409.421080,56674.487780,take_profit,20.000000,200.000000,199.200000
short,154842,155043,57811.089995,58389.200895,58389.200895,56654.868195,stop_loss,-10.000000,-100.000000,-100.800000
short,155740,155858,59254.058150,59846.598731,59846.598731,58068.976987,stop_loss,-10.000000,-100.000000,-100.800000
short,155914,156004,59310.739795,58124.524999,59903.847193,58124.524999,take_profit,20.000000,200.000000,199.200000
short,156140,156271,57482.694275,58057.521218,58057.521218,56333.040389,stop_loss,-10.000000,-100.000000,-100.800000
short,156996,157246,57173.169115,56029.705733,57744.900806,56029.705733,take_profit,20.000000,200.000000,199.200000
short,157276,157451,57054.558450,57625.104035,57625.104035,55913.467281,stop_loss,-10.000000,-100.000000,-100.800000
short,157575,157604,57256.987185,57829.557057,57829.557057,56111.847441,stop_loss,-10.000000,-100.000000,-100.800000
short,157978,158074,58183.463715,57019.794441,58765.298352,57019.794441,take_profit,20.000000,200.000000,199.200000
